series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	1.27307	1.17748	1.13072	1.13978	0.93935	0.87668	0.83813	0.79321	0.74235	0.73727	0.75527	0.7535	0.73686	0.71317	0.68294	0.728348	2014	0.68294	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.47483	0.49847	0.46041	0.4892	0.45219	0.44949	0.42721	0.42116	0.39051	0.36552	0.34611	0.37177	0.35895	0.31234	0.28433	0.3347	2014	0.28433	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.19707	0.21262	0.21093	0.2122	0.22243	0.24033	0.23662	0.23755	0.23158	0.22585	0.21724	0.2209	0.22404	0.20278	0.19646	0.212284	2014	0.19646	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.27112	0.27113	0.25679	0.25442	0.24843	0.24052	0.23489	0.22416	0.21945	0.2071	0.21172	0.19094	0.19889	0.18947	0.16705	0.191614	2014	0.16705	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.05412	0.05411	0.05759	0.05629	0.07242	0.07402	0.07537	0.0671	0.06502	0.05915	0.06684	0.0792	0.09546	0.0921	0.08686	0.084092	2014	0.08686	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.44385	0.43663	0.42367	0.41757	0.40797	0.39577	0.37869	0.37766	0.36716	0.3508	0.35732	0.34274	0.32372	0.32352	0.32038	0.333536	2014	0.32038	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.12147	0.1128	0.1116	0.10874	0.13218	0.12181	0.13816	0.11878	0.14855	0.14221	0.10549	0.12159	0.13337	0.11018	0.09391	0.112908	2014	0.09391	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	1.90919	1.8562	1.85018	1.70493	1.54338	1.37941	1.31355	1.20425	1.09241	0.91922	0.8287	0.83373	0.78401	0.64964	0.61099	0.741414	2014	0.61099	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.33597	0.34489	0.37647	0.40704	0.35881	0.34958	0.30915	0.27681	0.32298	0.33594	0.3644	0.30864	0.3259	0.29721	0.30767	0.320764	2014	0.30767	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD																				
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.19348	0.20271	0.19564	0.21809	0.22226	0.22217	0.216	0.2213	0.2261	0.23973	0.22118	0.22386	0.19795	0.26057	0.22847	0.226406	2014	0.22847	IEA/OECD CO2 emissions from fuel combustion, 2016	C
2017.Q2.G.01	EN_ATM_CO2GDP	Emissions of carbon dioxide per unit of GDP (PPP)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	KG_CO2_PER_GDP_CON_PPP_USD	0.07587	0.07618	0.07631	0.07579	0.07105	0.07202	0.06163	0.03869	0.04063	0.03881	0.03662	0.04172	0.05358	0.05269	0.05557	0.048036	2014	0.05557	IEA/OECD CO2 emissions from fuel combustion, 2016	C
