geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
258	2015	ANNUAL	METONS	1	-149.4052367	-17.67709294	191	PYF	French Polynesia	AG_LND_FRSTBIOM	Above-ground biomass in forest	35.98	Float		FAO estimates	E
260	2010	ANNUAL	METONS	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
260	2015	ANNUAL	METONS	1	69.64849091	-49.6068576	14	ATF	French Southern Territories							
262	2010	ANNUAL	METONS	1	42.18274707	11.56004161	62	DJI	Djibouti	AG_LND_FRSTBIOM	Above-ground biomass in forest	0.34	Float		FAO estimates	E
262	2015	ANNUAL	METONS	1	42.18274707	11.56004161	62	DJI	Djibouti	AG_LND_FRSTBIOM	Above-ground biomass in forest	0.34	Float		FAO estimates	E
266	2010	ANNUAL	METONS	1	11.78727747	-0.60687619	80	GAB	Gabon	AG_LND_FRSTBIOM	Above-ground biomass in forest	4912	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
266	2015	ANNUAL	METONS	1	11.78727747	-0.60687619	80	GAB	Gabon	AG_LND_FRSTBIOM	Above-ground biomass in forest	5135	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
268	2010	ANNUAL	METONS	1	43.3713615	42.04813028	82	GEO	Georgia	AG_LND_FRSTBIOM	Above-ground biomass in forest	336.8	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
268	2015	ANNUAL	METONS	1	43.3713615	42.04813028	82	GEO	Georgia	AG_LND_FRSTBIOM	Above-ground biomass in forest	336.8	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
270	2010	ANNUAL	METONS	1	-15.39944785	13.45295927	88	GMB	Gambia	AG_LND_FRSTBIOM	Above-ground biomass in forest	54.15	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
270	2015	ANNUAL	METONS	1	-15.39944785	13.45295927	88	GMB	Gambia	AG_LND_FRSTBIOM	Above-ground biomass in forest	54.94	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
275	2010	ANNUAL	METONS	1	35.25694122	31.94347933	189	PSE	State of Palestine							
275	2015	ANNUAL	METONS	1	35.25694122	31.94347933	189	PSE	State of Palestine							
