series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Sex	Units	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	508	38.18479941	-14.27963886	MOZ	Mozambique	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	508	38.18479941	-14.27963886	MOZ	Mozambique	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	508	38.18479941	-14.27963886	MOZ	Mozambique	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	508	38.18479941	-14.27963886	MOZ	Mozambique	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	512	57.87743482	21.98805614	OMN	Oman	1	18+	ANNUAL	FEMALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	512	57.87743482	21.98805614	OMN	Oman	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	512	57.87743482	21.98805614	OMN	Oman	3	18+	ANNUAL	MALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	512	57.87743482	21.98805614	OMN	Oman	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	516	17.21907885	-22.13817068	NAM	Namibia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	516	17.21907885	-22.13817068	NAM	Namibia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	516	17.21907885	-22.13817068	NAM	Namibia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	516	17.21907885	-22.13817068	NAM	Namibia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	520	166.92313	-0.528742623	NRU	Nauru	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	520	166.92313	-0.528742623	NRU	Nauru	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	520	166.92313	-0.528742623	NRU	Nauru	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	520	166.92313	-0.528742623	NRU	Nauru	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	524	83.94678863	28.25866332	NPL	Nepal	1	18+	ANNUAL	FEMALE	NUMBER	199	2014	199		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	524	83.94678863	28.25866332	NPL	Nepal	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	524	83.94678863	28.25866332	NPL	Nepal	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	524	83.94678863	28.25866332	NPL	Nepal	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	528	5.331480568	51.86728884	NLD	Netherlands	1	18+	ANNUAL	FEMALE	NUMBER	1055	2014	1055		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	528	5.331480568	51.86728884	NLD	Netherlands	2	<18Y	ANNUAL	MALE	NUMBER	65	2014	65		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	528	5.331480568	51.86728884	NLD	Netherlands	3	18+	ANNUAL	MALE	NUMBER	160	2014	160		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	528	5.331480568	51.86728884	NLD	Netherlands	4	<18Y	ANNUAL	FEMALE	NUMBER	218	2014	218		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	531	-68.95033464	12.15058042	CUW	Curaçao	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	531	-68.95033464	12.15058042	CUW	Curaçao	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	531	-68.95033464	12.15058042	CUW	Curaçao	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	531	-68.95033464	12.15058042	CUW	Curaçao	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	533	-69.97050586	12.50878756	ABW	Aruba	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	533	-69.97050586	12.50878756	ABW	Aruba	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	533	-69.97050586	12.50878756	ABW	Aruba	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	533	-69.97050586	12.50878756	ABW	Aruba	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	540	165.5067368	-21.41742531	NCL	New Caledonia	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	540	165.5067368	-21.41742531	NCL	New Caledonia	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	540	165.5067368	-21.41742531	NCL	New Caledonia	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	540	165.5067368	-21.41742531	NCL	New Caledonia	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	548	167.0679779	-15.34445547	VUT	Vanuatu	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	548	167.0679779	-15.34445547	VUT	Vanuatu	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	548	167.0679779	-15.34445547	VUT	Vanuatu	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	548	167.0679779	-15.34445547	VUT	Vanuatu	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	554	170.4755673	-43.98721568	NZL	New Zealand	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	554	170.4755673	-43.98721568	NZL	New Zealand	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	554	170.4755673	-43.98721568	NZL	New Zealand	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	554	170.4755673	-43.98721568	NZL	New Zealand	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	558	-85.03060315	12.84210839	NIC	Nicaragua	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	558	-85.03060315	12.84210839	NIC	Nicaragua	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	558	-85.03060315	12.84210839	NIC	Nicaragua	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	558	-85.03060315	12.84210839	NIC	Nicaragua	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	562	9.400167877	17.42143036	NER	Niger	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	562	9.400167877	17.42143036	NER	Niger	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	562	9.400167877	17.42143036	NER	Niger	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	562	9.400167877	17.42143036	NER	Niger	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	566	8.097363256	9.585789025	NGA	Nigeria	1	18+	ANNUAL	FEMALE	NUMBER	261	2014	261		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	566	8.097363256	9.585789025	NGA	Nigeria	2	<18Y	ANNUAL	MALE	NUMBER	458	2014	458		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	566	8.097363256	9.585789025	NGA	Nigeria	3	18+	ANNUAL	MALE	NUMBER	61	2014	61		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	566	8.097363256	9.585789025	NGA	Nigeria	4	<18Y	ANNUAL	FEMALE	NUMBER	250	2014	250		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	570	-169.8601693	-19.05000475	NIU	Niue	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	570	-169.8601693	-19.05000475	NIU	Niue	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	570	-169.8601693	-19.05000475	NIU	Niue	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	570	-169.8601693	-19.05000475	NIU	Niue	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	574	167.9515548	-29.03230018	NFK	Norfolk Island	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	578	11.47846389	61.34311134	NOR	Norway	1	18+	ANNUAL	FEMALE	NUMBER	104	2014	104		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	578	11.47846389	61.34311134	NOR	Norway	2	<18Y	ANNUAL	MALE	NUMBER	15	2014	15		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	578	11.47846389	61.34311134	NOR	Norway	3	18+	ANNUAL	MALE	NUMBER	26	2014	26		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	578	11.47846389	61.34311134	NOR	Norway	4	<18Y	ANNUAL	FEMALE	NUMBER	12	2014	12		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	584	171.0839119	7.110213497	MHL	Marshall Islands	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	584	171.0839119	7.110213497	MHL	Marshall Islands	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	584	171.0839119	7.110213497	MHL	Marshall Islands	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	584	171.0839119	7.110213497	MHL	Marshall Islands	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	585	134.5733878	7.502307591	PLW	Palau	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	585	134.5733878	7.502307591	PLW	Palau	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	585	134.5733878	7.502307591	PLW	Palau	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	585	134.5733878	7.502307591	PLW	Palau	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	586	68.80479684	29.36491634	PAK	Pakistan	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	586	68.80479684	29.36491634	PAK	Pakistan	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	586	68.80479684	29.36491634	PAK	Pakistan	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	586	68.80479684	29.36491634	PAK	Pakistan	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	591	-81.26616623	8.450965746	PAN	Panama	1	18+	ANNUAL	FEMALE	NUMBER	2	2014	2		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	591	-81.26616623	8.450965746	PAN	Panama	2	<18Y	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	591	-81.26616623	8.450965746	PAN	Panama	3	18+	ANNUAL	MALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	591	-81.26616623	8.450965746	PAN	Panama	4	<18Y	ANNUAL	FEMALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	598	145.8587761	-6.756057077	PNG	Papua New Guinea	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	600	-60.54854225	-21.70216237	PRY	Paraguay	1	18+	ANNUAL	FEMALE	NUMBER	50	2014	50		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	600	-60.54854225	-21.70216237	PRY	Paraguay	2	<18Y	ANNUAL	MALE	NUMBER	6	2014	6		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	600	-60.54854225	-21.70216237	PRY	Paraguay	3	18+	ANNUAL	MALE	NUMBER	8	2014	8		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	600	-60.54854225	-21.70216237	PRY	Paraguay	4	<18Y	ANNUAL	FEMALE	NUMBER	44	2014	44		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	604	-71.82093277	-13.58939705	PER	Peru	1	18+	ANNUAL	FEMALE	NUMBER	360	2014	360		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	604	-71.82093277	-13.58939705	PER	Peru	2	<18Y	ANNUAL	MALE	NUMBER	103	2014	103		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	604	-71.82093277	-13.58939705	PER	Peru	3	18+	ANNUAL	MALE	NUMBER	40	2014	40		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	604	-71.82093277	-13.58939705	PER	Peru	4	<18Y	ANNUAL	FEMALE	NUMBER	257	2014	257		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	608	120.8601418	14.16591706	PHL	Philippines	1	18+	ANNUAL	FEMALE	NUMBER	680	2014	680		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	608	120.8601418	14.16591706	PHL	Philippines	2	<18Y	ANNUAL	MALE	NUMBER	37	2014	37		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	608	120.8601418	14.16591706	PHL	Philippines	3	18+	ANNUAL	MALE	NUMBER	105	2014	105		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	608	120.8601418	14.16591706	PHL	Philippines	4	<18Y	ANNUAL	FEMALE	NUMBER	261	2014	261		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	612	-128.3225873	-24.37538456	PCN	Pitcairn	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	616	19.40660158	52.1226733	POL	Poland	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	616	19.40660158	52.1226733	POL	Poland	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	616	19.40660158	52.1226733	POL	Poland	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	616	19.40660158	52.1226733	POL	Poland	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	620	-7.961599811	39.68509315	PRT	Portugal	1	18+	ANNUAL	FEMALE	NUMBER	16	2014	16		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	620	-7.961599811	39.68509315	PRT	Portugal	2	<18Y	ANNUAL	MALE	NUMBER	1	2014	1		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	620	-7.961599811	39.68509315	PRT	Portugal	3	18+	ANNUAL	MALE	NUMBER	13	2014	13		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	620	-7.961599811	39.68509315	PRT	Portugal	4	<18Y	ANNUAL	FEMALE	NUMBER	3	2014	3		
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	626	125.9451052	-8.797497247	TLS	Timor-Leste	4	<18Y	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	18+	ANNUAL	FEMALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	<18Y	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	18+	ANNUAL	MALE	NUMBER					
2017.Q2.G.01	VC_VAW_HMTRAF	Number of victims of human trafficking per 100,000 population	630	-66.47591017	18.22753799	PRI	Puerto Rico	4	<18Y	ANNUAL	FEMALE	NUMBER					
