geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
732	2014	ANNUAL	NUMBER	1	-13.13515523	24.66265342	70	ESH	Western Sahara					
736	2014	ANNUAL	NUMBER	1	29.95650159	16.02643066	198	SDN	Sudan					
740	2014	ANNUAL	NUMBER	1	-55.90626394	4.132603197	213	SUR	Suriname	26.207	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
744	2014	ANNUAL	NUMBER	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands					
748	2014	ANNUAL	NUMBER	1	31.50149288	-26.56471011	217	SWZ	Swaziland	88.29	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
752	2014	ANNUAL	NUMBER	1	14.3775338	60.60103109	216	SWE	Sweden					
756	2014	ANNUAL	NUMBER	1	8.223158	46.96617097	43	CHE	Switzerland					
760	2014	ANNUAL	NUMBER	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2429.484	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
762	2014	ANNUAL	NUMBER	1	69.294998	38.43069666	225	TJK	Tajikistan					
764	2014	ANNUAL	NUMBER	1	101.0202951	15.13089239	224	THA	Thailand	8264	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
768	2014	ANNUAL	NUMBER	1	0.97835765	8.532096072	223	TGO	Togo	1413.12	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
772	2014	ANNUAL	NUMBER	1	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2014	ANNUAL	NUMBER	1	-175.1959991	-21.19511329	229	TON	Tonga					
780	2014	ANNUAL	NUMBER	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago					
784	2014	ANNUAL	NUMBER	1	53.98279159	23.43322219	9	ARE	United Arab Emirates					
