geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
268	2017	ANNUAL	PERCENT	1	43.3713615	42.04813028	82	GEO	Georgia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
270	2017	ANNUAL	PERCENT	1	-15.39944785	13.45295927	88	GMB	Gambia							
275	2017	ANNUAL	PERCENT	1	35.25694122	31.94347933	189	PSE	State of Palestine							
276	2017	ANNUAL	PERCENT	1	10.3806066	51.08862743	61	DEU	Germany	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	74.8987854251012100	Float		DAD-IS 2017 http://dad.fao.org/	C
288	2017	ANNUAL	PERCENT	1	-1.205623522	7.964825185	84	GHA	Ghana	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
292	2017	ANNUAL	PERCENT	1	-5.347561686	36.13895036	85	GIB	Gibraltar							
296	2017	ANNUAL	PERCENT	1	-157.5643005	1.768837732	122	KIR	Kiribati	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
300	2017	ANNUAL	PERCENT	1	22.58307827	39.47301873	91	GRC	Greece	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	33.3333333333333300	Float		DAD-IS 2017 http://dad.fao.org/	C
304	2017	ANNUAL	PERCENT	1	-41.39371316	74.75625681	93	GRL	Greenland	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
308	2017	ANNUAL	PERCENT	1	-61.68248568	12.11238395	92	GRD	Grenada							
312	2017	ANNUAL	PERCENT	1	-61.64762115	16.14416917	87	GLP	Guadeloupe							
316	2017	ANNUAL	PERCENT	1	144.7029305	13.35485404	96	GUM	Guam	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
320	2017	ANNUAL	PERCENT	1	-91.2312746	15.00273719	94	GTM	Guatemala	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	5.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
324	2017	ANNUAL	PERCENT	1	-11.28173419	11.00210343	86	GIN	Guinea	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
328	2017	ANNUAL	PERCENT	1	-58.97322037	4.788012784	97	GUY	Guyana	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
332	2017	ANNUAL	PERCENT	1	-72.33640958	18.40426539	102	HTI	Haiti	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
334	2017	ANNUAL	PERCENT	1	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands							
336	2017	ANNUAL	PERCENT	1	12.45315803	41.90343751	250	VAT	Holy See							
340	2017	ANNUAL	PERCENT	1	-86.59974381	14.82243161	100	HND	Honduras	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
344	2017	ANNUAL	PERCENT	1	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region							
348	2017	ANNUAL	PERCENT	1	19.41221519	47.1651448	103	HUN	Hungary	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	26.8817204301075240	Float		DAD-IS 2017 http://dad.fao.org/	C
352	2017	ANNUAL	PERCENT	1	-19.02116966	64.79134763	111	ISL	Iceland	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	50.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
356	2017	ANNUAL	PERCENT	1	79.3608464	22.34642074	106	IND	India	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
360	2017	ANNUAL	PERCENT	1	113.9174	-0.994582204	104	IDN	Indonesia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.6849315068493150	Float		DAD-IS 2017 http://dad.fao.org/	C
364	2017	ANNUAL	PERCENT	1	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
368	2017	ANNUAL	PERCENT	1	43.76606267	33.05013795	110	IRQ	Iraq	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
372	2017	ANNUAL	PERCENT	1	-7.121425272	53.25274054	108	IRL	Ireland	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	34.2105263157894700	Float		DAD-IS 2017 http://dad.fao.org/	C
376	2017	ANNUAL	PERCENT	1	34.62277992	31.06164552	112	ISR	Israel	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
380	2017	ANNUAL	PERCENT	1	12.57022427	42.79917282	113	ITA	Italy	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	51.2000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
384	2017	ANNUAL	PERCENT	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
388	2017	ANNUAL	PERCENT	1	-77.31068409	18.15616857	114	JAM	Jamaica	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
392	2017	ANNUAL	PERCENT	1	139.2716103	36.6554539	117	JPN	Japan	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	14.5833333333333340	Float		DAD-IS 2017 http://dad.fao.org/	C
398	2017	ANNUAL	PERCENT	1	66.65359159	48.01963494	118	KAZ	Kazakhstan	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
400	2017	ANNUAL	PERCENT	1	37.13024774	30.65365973	116	JOR	Jordan	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
404	2017	ANNUAL	PERCENT	1	37.86096816	0.534797278	119	KEN	Kenya	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
408	2017	ANNUAL	PERCENT	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
410	2017	ANNUAL	PERCENT	1	127.8610254	36.45201023	124	KOR	Republic of Korea	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	45.6521739130434800	Float		DAD-IS 2017 http://dad.fao.org/	C
414	2017	ANNUAL	PERCENT	1	47.49305029	29.53949468	125	KWT	Kuwait							
417	2017	ANNUAL	PERCENT	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
418	2017	ANNUAL	PERCENT	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
422	2017	ANNUAL	PERCENT	1	35.89391711	33.92152458	127	LBN	Lebanon	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
426	2017	ANNUAL	PERCENT	1	28.25362195	-29.58041814	133	LSO	Lesotho	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
428	2017	ANNUAL	PERCENT	1	26.42461876	56.64196636	136	LVA	Latvia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	59.0909090909090900	Float		DAD-IS 2017 http://dad.fao.org/	C
430	2017	ANNUAL	PERCENT	1	-9.311879038	6.448381009	128	LBR	Liberia							
434	2017	ANNUAL	PERCENT	1	18.0295985	27.04042819	129	LBY	Libya	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
438	2017	ANNUAL	PERCENT	1	9.552985019	47.14167005	131	LIE	Liechtenstein							
440	2017	ANNUAL	PERCENT	1	23.90517807	55.33680309	134	LTU	Lithuania	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
