geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
748	2015	ANNUAL	PERCENT	1	31.50149288	-26.56471011	217	SWZ	Swaziland	1.31798103148	Float			
752	2015	ANNUAL	PERCENT	1	14.3775338	60.60103109	216	SWE	Sweden					
756	2015	ANNUAL	PERCENT	1	8.223158	46.96617097	43	CHE	Switzerland					
760	2015	ANNUAL	PERCENT	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)					
762	2015	ANNUAL	PERCENT	1	69.294998	38.43069666	225	TJK	Tajikistan	5.63362587613	Float			
764	2015	ANNUAL	PERCENT	1	101.0202951	15.13089239	224	THA	Thailand	0.53884080094	Float			
768	2015	ANNUAL	PERCENT	1	0.97835765	8.532096072	223	TGO	Togo	3.92305679263	Float			
772	2015	ANNUAL	PERCENT	1	-171.8154473	-9.214545558	226	TKL	Tokelau					
776	2015	ANNUAL	PERCENT	1	-175.1959991	-21.19511329	229	TON	Tonga	20.24135355897	Float			
780	2015	ANNUAL	PERCENT	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago					
784	2015	ANNUAL	PERCENT	1	53.98279159	23.43322219	9	ARE	United Arab Emirates					
788	2015	ANNUAL	PERCENT	1	9.572737411	34.11439971	231	TUN	Tunisia	10.10698027343	Float			
792	2015	ANNUAL	PERCENT	1	35.42890329	38.9899684	232	TUR	Turkey	5.32658469596	Float			
795	2015	ANNUAL	PERCENT	1	58.9787665	40.0912346	227	TKM	Turkmenistan					
796	2015	ANNUAL	PERCENT	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2015	ANNUAL	PERCENT	1	178.6679611	-7.460048071	233	TUV	Tuvalu					
800	2015	ANNUAL	PERCENT	1	32.39100438	1.279557331	236	UGA	Uganda	3.07892662342	Float			
804	2015	ANNUAL	PERCENT	1	31.40270802	49.00735945	237	UKR	Ukraine	32.92157016871	Float			
807	2015	ANNUAL	PERCENT	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	11.41157149366	Float			
818	2015	ANNUAL	PERCENT	1	29.77468534	26.57438204	68	EGY	Egypt	12.71259660602	Float			
826	2015	ANNUAL	PERCENT	1	-2.23830539	53.27691757	81	GBR	United Kingdom					
831	2015	ANNUAL	PERCENT	1	-2.200712402	49.71561166	83	GGY	Guernsey					
832	2015	ANNUAL	PERCENT	1	-2.136773508	49.22353354	115	JEY	Jersey					
833	2015	ANNUAL	PERCENT	1	-4.538190305	54.22880901	105	IMN	Isle of Man					
834	2015	ANNUAL	PERCENT	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	3.53312273504	Float			
840	2015	ANNUAL	PERCENT	1	-99.13830311	39.5277871	248	USA	United States of America					
850	2015	ANNUAL	PERCENT	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
854	2015	ANNUAL	PERCENT	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	5.08309678606	Float			
858	2015	ANNUAL	PERCENT	1	-56.01387025	-32.8002838	247	URY	Uruguay					
860	2015	ANNUAL	PERCENT	1	63.11944558	41.77560518	249	UZB	Uzbekistan					
862	2015	ANNUAL	PERCENT	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	15.32525771897	Float			
876	2015	ANNUAL	PERCENT	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
882	2015	ANNUAL	PERCENT	1	-172.4430749	-13.61541469	259	WSM	Samoa	9.38059839738	Float			
887	2015	ANNUAL	PERCENT	1	45.22389143	15.22242099	282	YEM	Yemen	18.71099153446	Float			
894	2015	ANNUAL	PERCENT	1	27.850329	-14.59701056	284	ZMB	Zambia	2.60211411285	Float			
